priceArea,productionGroup,startTime,quantityKwh
NO4,OTHER,2025-10-23 11:00:00+00:00,70.532
NO2,OTHER,2025-10-23 11:00:00+00:00,1506.511
NO5,OTHER,2025-10-23 11:00:00+00:00,27.029
NO5,HYDRO,2025-10-23 11:00:00+00:00,3944496.5
NO5,*,2025-10-23 11:00:00+00:00,2.836
NO4,SOLAR,2025-10-23 11:00:00+00:00,13.915
NO1,WIND,2025-10-23 11:00:00+00:00,13987.871
NO3,THERMAL,2025-10-23 11:00:00+00:00,5186.31
NO1,HYDRO,2025-10-23 11:00:00+00:00,2280026.0
NO1,HYDRO,2025-10-23 12:00:00+00:00,2376627.5
NO4,THERMAL,2025-10-23 12:00:00+00:00,169724.0
NO1,OTHER,2025-10-23 12:00:00+00:00,38.339
NO2,HYDRO,2025-10-23 12:00:00+00:00,4368160.0
NO1,THERMAL,2025-10-23 12:00:00+00:00,10100.367
NO1,SOLAR,2025-10-23 12:00:00+00:00,8444.689
NO5,HYDRO,2025-10-23 12:00:00+00:00,3751033.5
NO3,OTHER,2025-10-23 12:00:00+00:00,69.774
NO2,SOLAR,2025-10-23 12:00:00+00:00,3295.306
NO4,SOLAR,2025-10-23 12:00:00+00:00,7.57
NO4,HYDRO,2025-10-23 12:00:00+00:00,3185510.8
NO5,SOLAR,2025-10-23 12:00:00+00:00,1254.998
NO2,OTHER,2025-10-23 12:00:00+00:00,527.248
NO5,THERMAL,2025-10-23 12:00:00+00:00,20471.697
NO5,WIND,2025-10-23 12:00:00+00:00,0.456
NO4,OTHER,2025-10-23 12:00:00+00:00,90.208
NO3,THERMAL,2025-10-23 12:00:00+00:00,4939.64
NO2,*,2025-10-23 12:00:00+00:00,0.0
NO3,WIND,2025-10-23 12:00:00+00:00,61710.24
NO2,THERMAL,2025-10-23 12:00:00+00:00,14050.11
NO5,*,2025-10-23 12:00:00+00:00,1.71
NO2,WIND,2025-10-23 12:00:00+00:00,581669.5
NO1,WIND,2025-10-23 12:00:00+00:00,17270.95
NO3,SOLAR,2025-10-23 12:00:00+00:00,1002.58
NO5,OTHER,2025-10-23 12:00:00+00:00,13.043
NO4,WIND,2025-10-23 12:00:00+00:00,95599.44
NO3,HYDRO,2025-10-23 12:00:00+00:00,3324179.8
NO4,WIND,2025-10-23 13:00:00+00:00,92164.88
NO2,THERMAL,2025-10-23 13:00:00+00:00,16436.951
NO1,OTHER,2025-10-23 13:00:00+00:00,37.212
NO4,SOLAR,2025-10-23 13:00:00+00:00,2.194
NO5,WIND,2025-10-23 13:00:00+00:00,0.151
NO5,*,2025-10-23 13:00:00+00:00,0.686
NO2,SOLAR,2025-10-23 13:00:00+00:00,1530.082
NO2,OTHER,2025-10-23 13:00:00+00:00,105.838
NO2,WIND,2025-10-23 13:00:00+00:00,633485.3
NO4,THERMAL,2025-10-23 13:00:00+00:00,170049.0
NO3,WIND,2025-10-23 13:00:00+00:00,76642.164
NO1,SOLAR,2025-10-23 13:00:00+00:00,5239.501
NO5,THERMAL,2025-10-23 13:00:00+00:00,20226.258
NO5,OTHER,2025-10-23 13:00:00+00:00,7.761
NO1,THERMAL,2025-10-23 13:00:00+00:00,10204.647
NO1,HYDRO,2025-10-23 13:00:00+00:00,2285736.0
NO5,HYDRO,2025-10-23 13:00:00+00:00,3554697.5
NO2,*,2025-10-23 13:00:00+00:00,0.0
NO1,WIND,2025-10-23 13:00:00+00:00,30750.371
NO2,HYDRO,2025-10-23 13:00:00+00:00,5887494.5
NO3,SOLAR,2025-10-23 13:00:00+00:00,538.968
NO3,THERMAL,2025-10-23 13:00:00+00:00,4813.22
NO4,HYDRO,2025-10-23 13:00:00+00:00,3353169.2
NO4,OTHER,2025-10-23 13:00:00+00:00,16.0
NO3,OTHER,2025-10-23 13:00:00+00:00,42.722
NO3,HYDRO,2025-10-23 13:00:00+00:00,3342502.8
NO5,SOLAR,2025-10-23 13:00:00+00:00,487.196
NO3,SOLAR,2025-10-23 14:00:00+00:00,119.632
NO5,HYDRO,2025-10-23 14:00:00+00:00,3578066.8
NO4,HYDRO,2025-10-23 14:00:00+00:00,3327446.5
NO4,SOLAR,2025-10-23 14:00:00+00:00,0.199
NO4,WIND,2025-10-23 14:00:00+00:00,113403.36
NO5,WIND,2025-10-23 14:00:00+00:00,0.075
NO5,*,2025-10-23 14:00:00+00:00,0.311
NO5,OTHER,2025-10-23 14:00:00+00:00,2.984
NO1,HYDRO,2025-10-23 14:00:00+00:00,2303346.0
NO3,HYDRO,2025-10-23 14:00:00+00:00,3361064.2
NO1,WIND,2025-10-23 14:00:00+00:00,62884.867
NO3,WIND,2025-10-23 14:00:00+00:00,113473.97
NO2,THERMAL,2025-10-23 14:00:00+00:00,17539.523
NO3,THERMAL,2025-10-23 14:00:00+00:00,5112.8
NO4,OTHER,2025-10-23 14:00:00+00:00,15.08
NO2,OTHER,2025-10-23 14:00:00+00:00,86.433
NO5,THERMAL,2025-10-23 14:00:00+00:00,20091.77
NO3,OTHER,2025-10-23 14:00:00+00:00,28.131
NO2,WIND,2025-10-23 14:00:00+00:00,741083.9
NO1,THERMAL,2025-10-23 14:00:00+00:00,10268.74
NO2,*,2025-10-23 14:00:00+00:00,0.0
NO5,SOLAR,2025-10-23 14:00:00+00:00,102.879
NO1,OTHER,2025-10-23 14:00:00+00:00,21.629
NO2,SOLAR,2025-10-23 14:00:00+00:00,584.43
NO2,HYDRO,2025-10-23 14:00:00+00:00,6497412.0
NO4,THERMAL,2025-10-23 14:00:00+00:00,170604.0
NO1,SOLAR,2025-10-23 14:00:00+00:00,1542.714
NO4,WIND,2025-10-23 15:00:00+00:00,134680.88
NO5,WIND,2025-10-23 15:00:00+00:00,0.013
NO2,OTHER,2025-10-23 15:00:00+00:00,58.257
NO5,OTHER,2025-10-23 15:00:00+00:00,0.332
NO5,SOLAR,2025-10-23 15:00:00+00:00,17.049
NO2,WIND,2025-10-23 15:00:00+00:00,855504.2
NO3,HYDRO,2025-10-23 15:00:00+00:00,3352099.2
NO4,THERMAL,2025-10-23 15:00:00+00:00,166559.0
NO1,WIND,2025-10-23 15:00:00+00:00,84358.23
NO2,HYDRO,2025-10-23 15:00:00+00:00,6778236.5
NO2,SOLAR,2025-10-23 15:00:00+00:00,132.741
NO3,WIND,2025-10-23 15:00:00+00:00,200979.83
NO2,THERMAL,2025-10-23 15:00:00+00:00,17249.357
NO3,THERMAL,2025-10-23 15:00:00+00:00,5145.12
NO4,OTHER,2025-10-23 15:00:00+00:00,18.04
NO5,THERMAL,2025-10-23 15:00:00+00:00,18425.062
NO3,OTHER,2025-10-23 15:00:00+00:00,28.004
NO2,*,2025-10-23 15:00:00+00:00,0.0
NO3,SOLAR,2025-10-23 15:00:00+00:00,16.605
NO5,HYDRO,2025-10-23 15:00:00+00:00,3819690.2
NO4,HYDRO,2025-10-23 15:00:00+00:00,3259529.2
NO4,SOLAR,2025-10-23 15:00:00+00:00,0.0
NO1,SOLAR,2025-10-23 15:00:00+00:00,436.403
NO1,OTHER,2025-10-23 15:00:00+00:00,27.777
NO1,THERMAL,2025-10-23 15:00:00+00:00,10413.78
NO1,HYDRO,2025-10-23 15:00:00+00:00,2387157.2
NO5,*,2025-10-23 15:00:00+00:00,0.007
NO4,OTHER,2025-10-23 16:00:00+00:00,19.68
NO4,WIND,2025-10-23 16:00:00+00:00,136635.05
NO1,SOLAR,2025-10-23 16:00:00+00:00,332.418
NO5,*,2025-10-23 16:00:00+00:00,0.011
NO3,THERMAL,2025-10-23 16:00:00+00:00,5198.42
NO2,THERMAL,2025-10-23 16:00:00+00:00,17249.58
NO4,HYDRO,2025-10-23 16:00:00+00:00,3283052.0
NO2,SOLAR,2025-10-23 16:00:00+00:00,69.473
NO3,WIND,2025-10-23 16:00:00+00:00,288240.06
NO3,SOLAR,2025-10-23 16:00:00+00:00,15.301
NO2,WIND,2025-10-23 16:00:00+00:00,901726.1
NO2,OTHER,2025-10-23 16:00:00+00:00,40.226
NO4,THERMAL,2025-10-23 16:00:00+00:00,168667.0
NO4,SOLAR,2025-10-23 16:00:00+00:00,0.001
NO1,WIND,2025-10-23 16:00:00+00:00,104024.98
NO3,HYDRO,2025-10-23 16:00:00+00:00,3336846.8
NO3,OTHER,2025-10-23 16:00:00+00:00,29.599
NO5,OTHER,2025-10-23 16:00:00+00:00,0.001
NO5,WIND,2025-10-23 16:00:00+00:00,0.0
NO1,HYDRO,2025-10-23 16:00:00+00:00,2386589.5
NO5,THERMAL,2025-10-23 16:00:00+00:00,19003.238
NO5,HYDRO,2025-10-23 16:00:00+00:00,3802843.2
NO5,SOLAR,2025-10-23 16:00:00+00:00,11.911
NO2,HYDRO,2025-10-23 16:00:00+00:00,6801816.5
NO1,OTHER,2025-10-23 16:00:00+00:00,21.09
NO2,*,2025-10-23 16:00:00+00:00,0.0
NO1,THERMAL,2025-10-23 16:00:00+00:00,10527.34
NO3,OTHER,2025-10-23 17:00:00+00:00,30.233
NO5,THERMAL,2025-10-23 17:00:00+00:00,20465.402
NO5,WIND,2025-10-23 17:00:00+00:00,0.0
NO4,WIND,2025-10-23 17:00:00+00:00,152437.72
NO5,SOLAR,2025-10-23 17:00:00+00:00,11.014
NO1,THERMAL,2025-10-23 17:00:00+00:00,10161.36
NO4,THERMAL,2025-10-23 17:00:00+00:00,168134.0
NO5,OTHER,2025-10-23 17:00:00+00:00,0.001
NO2,SOLAR,2025-10-23 17:00:00+00:00,61.47
NO1,OTHER,2025-10-23 17:00:00+00:00,25.75
NO4,HYDRO,2025-10-23 17:00:00+00:00,3198374.8
NO1,HYDRO,2025-10-23 17:00:00+00:00,2359900.5
NO1,SOLAR,2025-10-23 17:00:00+00:00,331.473
NO2,THERMAL,2025-10-23 17:00:00+00:00,16254.002
NO3,WIND,2025-10-23 17:00:00+00:00,303941.7
NO3,HYDRO,2025-10-23 17:00:00+00:00,3214218.5
NO5,HYDRO,2025-10-23 17:00:00+00:00,3623598.8
NO2,HYDRO,2025-10-23 17:00:00+00:00,6472934.5
NO3,THERMAL,2025-10-23 17:00:00+00:00,5098.8
NO4,SOLAR,2025-10-23 17:00:00+00:00,0.001
NO2,WIND,2025-10-23 17:00:00+00:00,877522.5
NO1,WIND,2025-10-23 17:00:00+00:00,133299.36
NO2,OTHER,2025-10-23 17:00:00+00:00,38.52
NO2,*,2025-10-23 17:00:00+00:00,0.0
NO4,OTHER,2025-10-23 17:00:00+00:00,20.6
NO3,SOLAR,2025-10-23 17:00:00+00:00,14.123
NO5,*,2025-10-23 17:00:00+00:00,0.003
NO4,SOLAR,2025-10-23 18:00:00+00:00,0.0
NO3,HYDRO,2025-10-23 18:00:00+00:00,3174128.8
NO2,HYDRO,2025-10-23 18:00:00+00:00,6271278.5
NO1,WIND,2025-10-23 18:00:00+00:00,141446.28
NO1,SOLAR,2025-10-23 18:00:00+00:00,350.714
NO3,OTHER,2025-10-23 18:00:00+00:00,32.135
NO3,WIND,2025-10-23 18:00:00+00:00,294265.88
NO5,*,2025-10-23 18:00:00+00:00,0.0
NO3,SOLAR,2025-10-23 18:00:00+00:00,17.406
NO4,HYDRO,2025-10-23 18:00:00+00:00,3093485.8
NO5,HYDRO,2025-10-23 18:00:00+00:00,3481809.8
NO1,THERMAL,2025-10-23 18:00:00+00:00,10305.88
NO1,HYDRO,2025-10-23 18:00:00+00:00,2412828.8
NO5,WIND,2025-10-23 18:00:00+00:00,0.0
NO5,THERMAL,2025-10-23 18:00:00+00:00,20602.395
NO5,OTHER,2025-10-23 18:00:00+00:00,0.013
NO2,*,2025-10-23 18:00:00+00:00,0.0
NO1,OTHER,2025-10-23 18:00:00+00:00,199.27
NO4,WIND,2025-10-23 18:00:00+00:00,122301.96
NO3,THERMAL,2025-10-23 18:00:00+00:00,5211.58
NO2,THERMAL,2025-10-23 18:00:00+00:00,16496.246
NO5,SOLAR,2025-10-23 18:00:00+00:00,10.713
NO2,OTHER,2025-10-23 18:00:00+00:00,38.22
NO2,WIND,2025-10-23 18:00:00+00:00,933834.9
NO4,OTHER,2025-10-23 18:00:00+00:00,20.76
NO2,SOLAR,2025-10-23 18:00:00+00:00,76.063
NO4,THERMAL,2025-10-23 18:00:00+00:00,164595.0
NO2,*,2025-10-23 19:00:00+00:00,0.0
NO3,WIND,2025-10-23 19:00:00+00:00,302990.97
NO4,WIND,2025-10-23 19:00:00+00:00,125212.12
NO3,SOLAR,2025-10-23 19:00:00+00:00,14.243
NO4,THERMAL,2025-10-23 19:00:00+00:00,162898.0
NO5,HYDRO,2025-10-23 19:00:00+00:00,3354373.2
NO2,WIND,2025-10-23 19:00:00+00:00,999858.1
NO1,THERMAL,2025-10-23 19:00:00+00:00,10048.38
NO2,OTHER,2025-10-23 19:00:00+00:00,42.54
NO4,SOLAR,2025-10-23 19:00:00+00:00,0.001
NO5,SOLAR,2025-10-23 19:00:00+00:00,10.029
NO5,THERMAL,2025-10-23 19:00:00+00:00,19589.215
NO4,HYDRO,2025-10-23 19:00:00+00:00,2834046.8
NO1,HYDRO,2025-10-23 19:00:00+00:00,2382872.0
NO3,THERMAL,2025-10-23 19:00:00+00:00,5186.41
NO2,THERMAL,2025-10-23 19:00:00+00:00,17461.19
NO5,WIND,2025-10-23 19:00:00+00:00,0.0
NO5,*,2025-10-23 19:00:00+00:00,0.0
NO3,HYDRO,2025-10-23 19:00:00+00:00,3104316.5
NO1,SOLAR,2025-10-23 19:00:00+00:00,330.381
NO1,OTHER,2025-10-23 19:00:00+00:00,29.47
NO2,HYDRO,2025-10-23 19:00:00+00:00,5909403.5
NO1,WIND,2025-10-23 19:00:00+00:00,181195.38
NO4,OTHER,2025-10-23 19:00:00+00:00,19.04
NO2,SOLAR,2025-10-23 19:00:00+00:00,60.778
NO5,OTHER,2025-10-23 19:00:00+00:00,0.021
NO3,OTHER,2025-10-23 19:00:00+00:00,40.649
NO4,SOLAR,2025-10-23 20:00:00+00:00,0.002
NO2,*,2025-10-23 20:00:00+00:00,0.0
NO5,HYDRO,2025-10-23 20:00:00+00:00,3126849.2
NO5,SOLAR,2025-10-23 20:00:00+00:00,10.86
NO5,*,2025-10-23 20:00:00+00:00,0.0
NO2,HYDRO,2025-10-23 20:00:00+00:00,4866557.5
NO2,WIND,2025-10-23 20:00:00+00:00,1081145.8
NO1,SOLAR,2025-10-23 20:00:00+00:00,335.981
NO4,HYDRO,2025-10-23 20:00:00+00:00,2882179.0
NO3,OTHER,2025-10-23 20:00:00+00:00,41.234
NO4,THERMAL,2025-10-23 20:00:00+00:00,165342.0
NO3,SOLAR,2025-10-23 20:00:00+00:00,9.993
NO1,HYDRO,2025-10-23 20:00:00+00:00,2349059.0
NO2,SOLAR,2025-10-23 20:00:00+00:00,78.953
NO1,OTHER,2025-10-23 20:00:00+00:00,30.26
NO5,WIND,2025-10-23 20:00:00+00:00,0.0
NO2,OTHER,2025-10-23 20:00:00+00:00,48.16
NO2,THERMAL,2025-10-23 20:00:00+00:00,17210.926
NO3,THERMAL,2025-10-23 20:00:00+00:00,5192.52
NO5,THERMAL,2025-10-23 20:00:00+00:00,20679.627
NO3,WIND,2025-10-23 20:00:00+00:00,289983.0
NO4,OTHER,2025-10-23 20:00:00+00:00,14.24
NO3,HYDRO,2025-10-23 20:00:00+00:00,3180528.5
NO1,WIND,2025-10-23 20:00:00+00:00,131947.47
NO1,THERMAL,2025-10-23 20:00:00+00:00,10165.34
NO4,WIND,2025-10-23 20:00:00+00:00,122117.16
NO5,OTHER,2025-10-23 20:00:00+00:00,0.0
NO3,SOLAR,2025-10-23 21:00:00+00:00,10.037
NO3,THERMAL,2025-10-23 21:00:00+00:00,5124.66
NO5,OTHER,2025-10-23 21:00:00+00:00,0.0
NO5,WIND,2025-10-23 21:00:00+00:00,0.0
NO3,OTHER,2025-10-23 21:00:00+00:00,47.67
NO1,OTHER,2025-10-23 21:00:00+00:00,29.79
NO5,*,2025-10-23 21:00:00+00:00,0.0
NO3,HYDRO,2025-10-23 21:00:00+00:00,3107087.2
NO1,WIND,2025-10-23 21:00:00+00:00,136605.52
NO2,HYDRO,2025-10-23 21:00:00+00:00,3065363.0
NO3,WIND,2025-10-23 21:00:00+00:00,318407.2
NO5,HYDRO,2025-10-23 21:00:00+00:00,2286971.5
NO2,*,2025-10-23 21:00:00+00:00,0.0
NO1,SOLAR,2025-10-23 21:00:00+00:00,335.132
NO5,THERMAL,2025-10-23 21:00:00+00:00,20346.713
NO1,HYDRO,2025-10-23 21:00:00+00:00,2243578.5
NO2,OTHER,2025-10-23 21:00:00+00:00,54.22
NO2,WIND,2025-10-23 21:00:00+00:00,1136102.6
NO4,WIND,2025-10-23 21:00:00+00:00,149260.92
NO4,OTHER,2025-10-23 21:00:00+00:00,15.04
NO1,THERMAL,2025-10-23 21:00:00+00:00,9852.38
NO4,THERMAL,2025-10-23 21:00:00+00:00,160583.0
NO5,SOLAR,2025-10-23 21:00:00+00:00,9.774
NO2,SOLAR,2025-10-23 21:00:00+00:00,46.683
NO4,HYDRO,2025-10-23 21:00:00+00:00,2838529.8
NO2,THERMAL,2025-10-23 21:00:00+00:00,17398.64
NO4,SOLAR,2025-10-23 21:00:00+00:00,0.0
NO3,HYDRO,2025-10-23 22:00:00+00:00,2882149.0
NO5,SOLAR,2025-10-23 22:00:00+00:00,10.948
NO2,HYDRO,2025-10-23 22:00:00+00:00,1813363.1
NO2,OTHER,2025-10-23 22:00:00+00:00,53.78
NO2,WIND,2025-10-23 22:00:00+00:00,1123394.6
NO4,WIND,2025-10-23 22:00:00+00:00,113951.96
NO4,THERMAL,2025-10-23 22:00:00+00:00,162188.0
NO2,SOLAR,2025-10-23 22:00:00+00:00,46.371
NO2,THERMAL,2025-10-23 22:00:00+00:00,16121.288
NO5,WIND,2025-10-23 22:00:00+00:00,0.0
NO1,OTHER,2025-10-23 22:00:00+00:00,31.0
NO3,THERMAL,2025-10-23 22:00:00+00:00,5185.24
NO1,SOLAR,2025-10-23 22:00:00+00:00,336.508
NO1,HYDRO,2025-10-23 22:00:00+00:00,2136085.8
NO4,HYDRO,2025-10-23 22:00:00+00:00,3167361.2
NO5,OTHER,2025-10-23 22:00:00+00:00,0.0
NO3,WIND,2025-10-23 22:00:00+00:00,312457.75
NO3,SOLAR,2025-10-23 22:00:00+00:00,11.248
NO5,HYDRO,2025-10-23 22:00:00+00:00,1626441.1
NO1,THERMAL,2025-10-23 22:00:00+00:00,10230.34
NO4,OTHER,2025-10-23 22:00:00+00:00,20.24
NO5,THERMAL,2025-10-23 22:00:00+00:00,21060.555
NO1,WIND,2025-10-23 22:00:00+00:00,153938.39
NO5,*,2025-10-23 22:00:00+00:00,0.0
NO4,SOLAR,2025-10-23 22:00:00+00:00,0.0
NO3,OTHER,2025-10-23 22:00:00+00:00,49.317
NO2,OTHER,2025-10-23 23:00:00+00:00,49.9
NO4,WIND,2025-10-23 23:00:00+00:00,99492.04
NO2,THERMAL,2025-10-23 23:00:00+00:00,17232.34
NO1,THERMAL,2025-10-23 23:00:00+00:00,10301.52
NO4,SOLAR,2025-10-23 23:00:00+00:00,0.0
NO4,THERMAL,2025-10-23 23:00:00+00:00,165210.0
NO4,OTHER,2025-10-23 23:00:00+00:00,18.72
NO5,WIND,2025-10-23 23:00:00+00:00,0.0
NO2,SOLAR,2025-10-23 23:00:00+00:00,54.401
NO4,HYDRO,2025-10-23 23:00:00+00:00,3097721.2
NO5,SOLAR,2025-10-23 23:00:00+00:00,9.017
NO1,HYDRO,2025-10-23 23:00:00+00:00,2109330.0
NO5,THERMAL,2025-10-23 23:00:00+00:00,21076.652
NO1,WIND,2025-10-23 23:00:00+00:00,161597.31
NO5,OTHER,2025-10-23 23:00:00+00:00,0.0
NO2,WIND,2025-10-23 23:00:00+00:00,1142210.8
NO3,WIND,2025-10-23 23:00:00+00:00,347115.88
NO2,HYDRO,2025-10-23 23:00:00+00:00,1597226.2
NO3,SOLAR,2025-10-23 23:00:00+00:00,21.067
NO3,THERMAL,2025-10-23 23:00:00+00:00,5136.84
NO5,HYDRO,2025-10-23 23:00:00+00:00,1503871.8
NO1,SOLAR,2025-10-23 23:00:00+00:00,340.579
NO1,OTHER,2025-10-23 23:00:00+00:00,31.99
NO3,HYDRO,2025-10-23 23:00:00+00:00,2695873.8
NO3,OTHER,2025-10-23 23:00:00+00:00,50.843
NO5,*,2025-10-23 23:00:00+00:00,0.0
NO5,SOLAR,2025-10-24 00:00:00+00:00,8.98
NO1,WIND,2025-10-24 00:00:00+00:00,178053.42
NO2,HYDRO,2025-10-24 00:00:00+00:00,1604625.9
NO5,*,2025-10-24 00:00:00+00:00,0.002
NO4,WIND,2025-10-24 00:00:00+00:00,88120.44
NO5,OTHER,2025-10-24 00:00:00+00:00,0.0
NO1,SOLAR,2025-10-24 00:00:00+00:00,369.629
NO5,THERMAL,2025-10-24 00:00:00+00:00,20480.848
NO5,HYDRO,2025-10-24 00:00:00+00:00,1440165.6
NO2,SOLAR,2025-10-24 00:00:00+00:00,72.09
NO2,OTHER,2025-10-24 00:00:00+00:00,49.96
NO1,THERMAL,2025-10-24 00:00:00+00:00,11188.64
NO4,THERMAL,2025-10-24 00:00:00+00:00,168703.0
NO2,THERMAL,2025-10-24 00:00:00+00:00,16887.693
NO3,HYDRO,2025-10-24 00:00:00+00:00,2276073.8
NO3,THERMAL,2025-10-24 00:00:00+00:00,5104.42
NO4,OTHER,2025-10-24 00:00:00+00:00,19.76
NO3,SOLAR,2025-10-24 00:00:00+00:00,19.343
NO3,WIND,2025-10-24 00:00:00+00:00,408676.78
NO4,HYDRO,2025-10-24 00:00:00+00:00,2700566.2
NO1,HYDRO,2025-10-24 00:00:00+00:00,2032148.6
NO3,OTHER,2025-10-24 00:00:00+00:00,54.476
NO2,WIND,2025-10-24 00:00:00+00:00,1193858.0
NO4,SOLAR,2025-10-24 00:00:00+00:00,0.0
NO1,OTHER,2025-10-24 00:00:00+00:00,31.52
NO5,WIND,2025-10-24 00:00:00+00:00,0.0
NO3,HYDRO,2025-10-24 01:00:00+00:00,2074318.4
NO4,WIND,2025-10-24 01:00:00+00:00,73569.96
NO2,OTHER,2025-10-24 01:00:00+00:00,48.62
NO3,THERMAL,2025-10-24 01:00:00+00:00,4853.42
NO1,WIND,2025-10-24 01:00:00+00:00,179457.52
NO5,HYDRO,2025-10-24 01:00:00+00:00,1432208.8
NO4,SOLAR,2025-10-24 01:00:00+00:00,0.0
NO2,THERMAL,2025-10-24 01:00:00+00:00,17359.27
NO5,*,2025-10-24 01:00:00+00:00,0.006
NO3,SOLAR,2025-10-24 01:00:00+00:00,18.818
NO1,HYDRO,2025-10-24 01:00:00+00:00,2084177.2
NO2,SOLAR,2025-10-24 01:00:00+00:00,76.806
NO2,WIND,2025-10-24 01:00:00+00:00,1209167.5
NO5,WIND,2025-10-24 01:00:00+00:00,0.0
NO2,HYDRO,2025-10-24 01:00:00+00:00,1587200.4
NO5,SOLAR,2025-10-24 01:00:00+00:00,8.471
NO1,OTHER,2025-10-24 01:00:00+00:00,29.35
NO3,WIND,2025-10-24 01:00:00+00:00,410528.88
NO4,OTHER,2025-10-24 01:00:00+00:00,19.2
NO5,THERMAL,2025-10-24 01:00:00+00:00,21191.629
NO4,HYDRO,2025-10-24 01:00:00+00:00,2795492.5
NO4,THERMAL,2025-10-24 01:00:00+00:00,170324.0
NO1,THERMAL,2025-10-24 01:00:00+00:00,10911.12
NO5,OTHER,2025-10-24 01:00:00+00:00,0.0
NO1,SOLAR,2025-10-24 01:00:00+00:00,466.14
NO3,OTHER,2025-10-24 01:00:00+00:00,47.138
NO3,WIND,2025-10-24 02:00:00+00:00,365628.3
NO5,WIND,2025-10-24 02:00:00+00:00,0.0
NO2,HYDRO,2025-10-24 02:00:00+00:00,1699927.2
NO4,OTHER,2025-10-24 02:00:00+00:00,15.28
NO1,OTHER,2025-10-24 02:00:00+00:00,30.63
NO5,SOLAR,2025-10-24 02:00:00+00:00,9.867
NO5,THERMAL,2025-10-24 02:00:00+00:00,20827.936
NO3,SOLAR,2025-10-24 02:00:00+00:00,13.818
NO5,*,2025-10-24 02:00:00+00:00,0.003
NO1,HYDRO,2025-10-24 02:00:00+00:00,2181056.2
NO3,OTHER,2025-10-24 02:00:00+00:00,45.601
NO5,HYDRO,2025-10-24 02:00:00+00:00,1392090.6
NO1,SOLAR,2025-10-24 02:00:00+00:00,669.793
NO4,SOLAR,2025-10-24 02:00:00+00:00,0.0
NO1,WIND,2025-10-24 02:00:00+00:00,212209.6
NO4,THERMAL,2025-10-24 02:00:00+00:00,168369.0
NO2,WIND,2025-10-24 02:00:00+00:00,1220089.9
NO3,THERMAL,2025-10-24 02:00:00+00:00,4684.86
NO1,THERMAL,2025-10-24 02:00:00+00:00,10678.8
NO2,OTHER,2025-10-24 02:00:00+00:00,51.521
NO4,HYDRO,2025-10-24 02:00:00+00:00,2975534.8
NO3,HYDRO,2025-10-24 02:00:00+00:00,1874608.0
NO4,WIND,2025-10-24 02:00:00+00:00,72429.04
NO2,THERMAL,2025-10-24 02:00:00+00:00,17115.777
NO5,OTHER,2025-10-24 02:00:00+00:00,0.0
NO2,SOLAR,2025-10-24 02:00:00+00:00,78.929
NO5,SOLAR,2025-10-24 03:00:00+00:00,9.417
NO3,OTHER,2025-10-24 03:00:00+00:00,42.666
NO1,OTHER,2025-10-24 03:00:00+00:00,29.042
NO5,WIND,2025-10-24 03:00:00+00:00,0.0
NO4,SOLAR,2025-10-24 03:00:00+00:00,0.0
NO1,SOLAR,2025-10-24 03:00:00+00:00,767.678
NO2,OTHER,2025-10-24 03:00:00+00:00,41.109
NO4,WIND,2025-10-24 03:00:00+00:00,64723.88
NO2,THERMAL,2025-10-24 03:00:00+00:00,17494.604
NO5,*,2025-10-24 03:00:00+00:00,0.004
NO4,THERMAL,2025-10-24 03:00:00+00:00,170665.0
NO4,HYDRO,2025-10-24 03:00:00+00:00,3041396.0
NO2,HYDRO,2025-10-24 03:00:00+00:00,1900120.1
NO5,OTHER,2025-10-24 03:00:00+00:00,0.0
NO3,HYDRO,2025-10-24 03:00:00+00:00,2163866.8
NO1,THERMAL,2025-10-24 03:00:00+00:00,11455.0
NO3,THERMAL,2025-10-24 03:00:00+00:00,4871.93
NO1,WIND,2025-10-24 03:00:00+00:00,252939.38
NO5,HYDRO,2025-10-24 03:00:00+00:00,1414339.4
NO3,WIND,2025-10-24 03:00:00+00:00,398388.28
NO5,THERMAL,2025-10-24 03:00:00+00:00,21086.861
NO4,OTHER,2025-10-24 03:00:00+00:00,13.92
NO1,HYDRO,2025-10-24 03:00:00+00:00,2184610.5
NO2,SOLAR,2025-10-24 03:00:00+00:00,77.735
NO2,WIND,2025-10-24 03:00:00+00:00,1125193.1
NO3,SOLAR,2025-10-24 03:00:00+00:00,19.485
NO1,HYDRO,2025-10-24 04:00:00+00:00,2237298.8
NO4,HYDRO,2025-10-24 04:00:00+00:00,3074822.2
NO3,HYDRO,2025-10-24 04:00:00+00:00,2934967.5
NO2,THERMAL,2025-10-24 04:00:00+00:00,17421.451
NO1,SOLAR,2025-10-24 04:00:00+00:00,658.154
NO5,OTHER,2025-10-24 04:00:00+00:00,0.0
NO4,WIND,2025-10-24 04:00:00+00:00,72199.04
NO2,OTHER,2025-10-24 04:00:00+00:00,48.985
NO1,THERMAL,2025-10-24 04:00:00+00:00,10848.06
NO5,SOLAR,2025-10-24 04:00:00+00:00,7.979
NO3,THERMAL,2025-10-24 04:00:00+00:00,5220.19
NO5,*,2025-10-24 04:00:00+00:00,0.004
NO1,WIND,2025-10-24 04:00:00+00:00,260988.31
NO2,HYDRO,2025-10-24 04:00:00+00:00,2554954.0
NO2,WIND,2025-10-24 04:00:00+00:00,1040794.25
NO3,OTHER,2025-10-24 04:00:00+00:00,29.401
